item_name,item_id,item_category_id
iname11700,11700,40
iname11701,11701,37
iname11702,11702,40
iname11703,11703,40
iname11704,11704,37
iname11705,11705,40
iname11706,11706,40
iname11707,11707,55
iname11708,11708,58
iname11709,11709,55
iname11710,11710,58
iname11711,11711,55
iname11712,11712,55
iname11713,11713,58
iname11714,11714,55
iname11715,11715,58
iname11716,11716,55
iname11717,11717,37
iname11718,11718,37
iname11719,11719,40
iname11720,11720,40
iname11721,11721,30
iname11722,11722,31
iname11723,11723,40
iname11724,11724,37
iname11725,11725,59
iname11726,11726,55
iname11727,11727,40
iname11728,11728,37
iname11729,11729,40
iname11730,11730,40
iname11731,11731,37
iname11732,11732,40
iname11733,11733,37
iname11734,11734,40
iname11735,11735,37
iname11736,11736,40
iname11737,11737,40
iname11738,11738,37
iname11739,11739,40
iname11740,11740,37
iname11741,11741,40
iname11742,11742,40
iname11743,11743,37
iname11744,11744,37
iname11745,11745,37
iname11746,11746,40
iname11747,11747,40
iname11748,11748,37
iname11749,11749,55
iname11750,11750,41
iname11751,11751,40
iname11752,11752,40
iname11753,11753,40
iname11754,11754,40
iname11755,11755,40
iname11756,11756,59
iname11757,11757,40
iname11758,11758,40
iname11759,11759,40
iname11760,11760,40
iname11761,11761,40
iname11762,11762,40
iname11763,11763,40
iname11764,11764,40
iname11765,11765,40
iname11766,11766,40
iname11767,11767,41
iname11768,11768,40
iname11769,11769,40
iname11770,11770,40
iname11771,11771,40
iname11772,11772,40
iname11773,11773,40
iname11774,11774,40
iname11775,11775,40
iname11776,11776,40
iname11777,11777,41
iname11778,11778,41
iname11779,11779,40
iname11780,11780,40
iname11781,11781,37
iname11782,11782,40
iname11783,11783,37
iname11784,11784,40
iname11785,11785,37
iname11786,11786,40
iname11787,11787,40
iname11788,11788,37
iname11789,11789,37
iname11790,11790,38
iname11791,11791,37
iname11792,11792,40
iname11793,11793,58
iname11794,11794,55
iname11795,11795,41
iname11796,11796,41
iname11797,11797,41
iname11798,11798,41
iname11799,11799,41
iname11800,11800,41
iname11801,11801,41
iname11802,11802,41
iname11803,11803,41
iname11804,11804,41
iname11805,11805,41
iname11806,11806,41
iname11807,11807,41
iname11808,11808,55
iname11809,11809,55
iname11810,11810,55
iname11811,11811,19
iname11812,11812,19
iname11813,11813,19
iname11814,11814,31
iname11815,11815,19
iname11816,11816,69
iname11817,11817,69
iname11818,11818,69
iname11819,11819,69
iname11820,11820,69
iname11821,11821,30
iname11822,11822,43
iname11823,11823,43
iname11824,11824,43
iname11825,11825,62
iname11826,11826,69
iname11827,11827,31
iname11828,11828,22
iname11829,11829,19
iname11830,11830,57
iname11831,11831,30
iname11832,11832,66
iname11833,11833,66
iname11834,11834,66
iname11835,11835,66
iname11836,11836,66
iname11837,11837,66
iname11838,11838,66
iname11839,11839,66
iname11840,11840,66
iname11841,11841,66
iname11842,11842,66
iname11843,11843,66
iname11844,11844,66
iname11845,11845,66
iname11846,11846,66
iname11847,11847,66
iname11848,11848,66
iname11849,11849,66
iname11850,11850,66
iname11851,11851,66
iname11852,11852,66
iname11853,11853,63
iname11854,11854,63
iname11855,11855,63
iname11856,11856,63
iname11857,11857,63
iname11858,11858,63
iname11859,11859,63
iname11860,11860,63
iname11861,11861,63
iname11862,11862,63
iname11863,11863,63
iname11864,11864,63
iname11865,11865,63
iname11866,11866,63
iname11867,11867,63
iname11868,11868,63
iname11869,11869,63
iname11870,11870,63
iname11871,11871,62
iname11872,11872,63
iname11873,11873,63
iname11874,11874,54
iname11875,11875,49
iname11876,11876,61
iname11877,11877,61
iname11878,11878,69
iname11879,11879,57
iname11880,11880,57
iname11881,11881,57
iname11882,11882,69
iname11883,11883,57
iname11884,11884,43
iname11885,11885,43
iname11886,11886,43
iname11887,11887,57
iname11888,11888,57
iname11889,11889,40
iname11890,11890,40
iname11891,11891,37
iname11892,11892,40
iname11893,11893,40
iname11894,11894,40
iname11895,11895,40
iname11896,11896,37
iname11897,11897,38
iname11898,11898,37
iname11899,11899,40
iname11900,11900,40
iname11901,11901,38
iname11902,11902,37
iname11903,11903,40
iname11904,11904,40
iname11905,11905,58
iname11906,11906,55
iname11907,11907,40
iname11908,11908,40
iname11909,11909,37
iname11910,11910,40
iname11911,11911,37
iname11912,11912,40
iname11913,11913,40
iname11914,11914,37
iname11915,11915,40
iname11916,11916,37
iname11917,11917,40
iname11918,11918,37
iname11919,11919,40
iname11920,11920,41
iname11921,11921,40
iname11922,11922,40
iname11923,11923,37
iname11924,11924,41
iname11925,11925,40
iname11926,11926,37
iname11927,11927,40
iname11928,11928,40
iname11929,11929,40
iname11930,11930,40
iname11931,11931,37
iname11932,11932,40
iname11933,11933,40
iname11934,11934,40
iname11935,11935,40
iname11936,11936,41
iname11937,11937,37
iname11938,11938,40
iname11939,11939,40
iname11940,11940,40
iname11941,11941,37
iname11942,11942,40
iname11943,11943,37
iname11944,11944,40
iname11945,11945,37
iname11946,11946,40
iname11947,11947,40
iname11948,11948,40
iname11949,11949,37
iname11950,11950,37
iname11951,11951,40
iname11952,11952,37
iname11953,11953,40
iname11954,11954,40
iname11955,11955,40
iname11956,11956,37
iname11957,11957,40
iname11958,11958,40
iname11959,11959,40
iname11960,11960,40
iname11961,11961,38
iname11962,11962,37
iname11963,11963,40
iname11964,11964,40
iname11965,11965,40
iname11966,11966,40
iname11967,11967,37
iname11968,11968,40
iname11969,11969,40
iname11970,11970,40
iname11971,11971,37
iname11972,11972,40
iname11973,11973,40
iname11974,11974,40
iname11975,11975,40
iname11976,11976,40
iname11977,11977,37
iname11978,11978,40
iname11979,11979,40
iname11980,11980,40
iname11981,11981,40
iname11982,11982,40
iname11983,11983,40
iname11984,11984,38
iname11985,11985,37
iname11986,11986,40
iname11987,11987,40
iname11988,11988,40
iname11989,11989,39
iname11990,11990,37
iname11991,11991,40
iname11992,11992,37
iname11993,11993,40
iname11994,11994,40
iname11995,11995,40
iname11996,11996,40
iname11997,11997,37
iname11998,11998,40
iname11999,11999,40
iname12000,12000,40
iname12001,12001,40
iname12002,12002,40
iname12003,12003,40
iname12004,12004,40
iname12005,12005,40
iname12006,12006,40
iname12007,12007,40
iname12008,12008,40
iname12009,12009,40
iname12010,12010,40
iname12011,12011,40
iname12012,12012,40
iname12013,12013,40
iname12014,12014,40
iname12015,12015,40
iname12016,12016,40
iname12017,12017,40
iname12018,12018,40
iname12019,12019,40
iname12020,12020,40
iname12021,12021,37
iname12022,12022,37
iname12023,12023,40
iname12024,12024,40
iname12025,12025,40
iname12026,12026,40
iname12027,12027,40
iname12028,12028,37
iname12029,12029,40
iname12030,12030,40
iname12031,12031,40
iname12032,12032,40
iname12033,12033,40
iname12034,12034,37
iname12035,12035,37
iname12036,12036,37
iname12037,12037,40
iname12038,12038,40
iname12039,12039,40
iname12040,12040,40
iname12041,12041,40
iname12042,12042,40
iname12043,12043,37
iname12044,12044,41
iname12045,12045,37
iname12046,12046,40
iname12047,12047,40
iname12048,12048,40
iname12049,12049,40
iname12050,12050,40
iname12051,12051,40
iname12052,12052,37
iname12053,12053,41
iname12054,12054,40
iname12055,12055,40
iname12056,12056,40
iname12057,12057,40
iname12058,12058,40
iname12059,12059,40
iname12060,12060,37
iname12061,12061,40
iname12062,12062,40
iname12063,12063,38
iname12064,12064,40
iname12065,12065,38
iname12066,12066,40
iname12067,12067,40
iname12068,12068,37
iname12069,12069,37
iname12070,12070,37
iname12071,12071,37
iname12072,12072,41
iname12073,12073,38
iname12074,12074,40
iname12075,12075,40
iname12076,12076,37
iname12077,12077,41
iname12078,12078,40
iname12079,12079,40
iname12080,12080,40
iname12081,12081,40
iname12082,12082,38
iname12083,12083,37
iname12084,12084,40
iname12085,12085,37
iname12086,12086,40
iname12087,12087,40
iname12088,12088,40
iname12089,12089,37
iname12090,12090,40
iname12091,12091,37
iname12092,12092,37
iname12093,12093,40
iname12094,12094,40
iname12095,12095,40
iname12096,12096,40
iname12097,12097,40
iname12098,12098,40
iname12099,12099,40
iname12100,12100,40
iname12101,12101,40
iname12102,12102,30
iname12103,12103,30
iname12104,12104,70
iname12105,12105,70
iname12106,12106,70
iname12107,12107,70
iname12108,12108,31
iname12109,12109,30
iname12110,12110,62
iname12111,12111,30
iname12112,12112,30
iname12113,12113,19
iname12114,12114,23
iname12115,12115,31
iname12116,12116,24
iname12117,12117,16
iname12118,12118,16
iname12119,12119,17
iname12120,12120,17
iname12121,12121,17
iname12122,12122,17
iname12123,12123,17
iname12124,12124,16
iname12125,12125,16
iname12126,12126,17
iname12127,12127,17
iname12128,12128,70
iname12129,12129,72
iname12130,12130,62
iname12131,12131,62
iname12132,12132,62
iname12133,12133,62
iname12134,12134,30
iname12135,12135,30
iname12136,12136,30
iname12137,12137,30
iname12138,12138,30
iname12139,12139,30
iname12140,12140,30
iname12141,12141,30
iname12142,12142,30
iname12143,12143,30
iname12144,12144,30
iname12145,12145,30
iname12146,12146,30
iname12147,12147,63
iname12148,12148,63
iname12149,12149,63
iname12150,12150,63
iname12151,12151,63
iname12152,12152,63
iname12153,12153,62
iname12154,12154,62
iname12155,12155,62
iname12156,12156,62
iname12157,12157,62
iname12158,12158,62
iname12159,12159,62
iname12160,12160,62
iname12161,12161,63
iname12162,12162,63
iname12163,12163,70
iname12164,12164,70
iname12165,12165,70
iname12166,12166,70
iname12167,12167,70
iname12168,12168,70
iname12169,12169,70
iname12170,12170,70
iname12171,12171,70
iname12172,12172,70
iname12173,12173,70
iname12174,12174,70
iname12175,12175,69
iname12176,12176,69
iname12177,12177,69
iname12178,12178,69
iname12179,12179,69
iname12180,12180,70
iname12181,12181,70
iname12182,12182,70
iname12183,12183,70
iname12184,12184,70
iname12185,12185,70
iname12186,12186,70
iname12187,12187,70
iname12188,12188,19
iname12189,12189,31
iname12190,12190,30
iname12191,12191,31
iname12192,12192,31
iname12193,12193,28
iname12194,12194,30
iname12195,12195,43
iname12196,12196,43
iname12197,12197,43
iname12198,12198,43
iname12199,12199,43
iname12200,12200,43
iname12201,12201,31
iname12202,12202,31
iname12203,12203,30
iname12204,12204,49
iname12205,12205,49
iname12206,12206,62
iname12207,12207,62
iname12208,12208,62
iname12209,12209,77
iname12210,12210,77
iname12211,12211,62
iname12212,12212,62
iname12213,12213,62
iname12214,12214,62
iname12215,12215,78
iname12216,12216,73
iname12217,12217,73
iname12218,12218,73
iname12219,12219,73
iname12220,12220,73
iname12221,12221,73
iname12222,12222,73
iname12223,12223,78
iname12224,12224,49
iname12225,12225,31
iname12226,12226,31
iname12227,12227,31
iname12228,12228,31
iname12229,12229,57
iname12230,12230,78
iname12231,12231,49
iname12232,12232,49
iname12233,12233,43
iname12234,12234,78
iname12235,12235,78
iname12236,12236,78
iname12237,12237,31
iname12238,12238,30
iname12239,12239,30
iname12240,12240,30
iname12241,12241,43
iname12242,12242,40
iname12243,12243,40
iname12244,12244,40
iname12245,12245,40
iname12246,12246,40
iname12247,12247,40
iname12248,12248,40
iname12249,12249,40
iname12250,12250,40
iname12251,12251,40
iname12252,12252,40
iname12253,12253,40
iname12254,12254,40
iname12255,12255,62
iname12256,12256,62
iname12257,12257,62
iname12258,12258,62
iname12259,12259,62
iname12260,12260,62
iname12261,12261,62
iname12262,12262,62
iname12263,12263,62
iname12264,12264,62
iname12265,12265,62
iname12266,12266,62
iname12267,12267,62
iname12268,12268,62
iname12269,12269,62
iname12270,12270,62
iname12271,12271,62
iname12272,12272,62
iname12273,12273,62
iname12274,12274,62
iname12275,12275,62
iname12276,12276,62
iname12277,12277,62
iname12278,12278,62
iname12279,12279,62
iname12280,12280,62
iname12281,12281,62
iname12282,12282,62
iname12283,12283,62
iname12284,12284,62
iname12285,12285,62
iname12286,12286,62
iname12287,12287,62
iname12288,12288,62
iname12289,12289,62
iname12290,12290,62
iname12291,12291,62
iname12292,12292,62
iname12293,12293,62
iname12294,12294,62
iname12295,12295,62
iname12296,12296,62
iname12297,12297,62
iname12298,12298,62
iname12299,12299,62
iname12300,12300,62
iname12301,12301,62
iname12302,12302,62
iname12303,12303,62
iname12304,12304,62
iname12305,12305,62
iname12306,12306,62
iname12307,12307,62
iname12308,12308,62
iname12309,12309,62
iname12310,12310,62
iname12311,12311,62
iname12312,12312,62
iname12313,12313,40
iname12314,12314,55
iname12315,12315,55
iname12316,12316,37
iname12317,12317,40
iname12318,12318,40
iname12319,12319,40
iname12320,12320,37
iname12321,12321,40
iname12322,12322,37
iname12323,12323,55
iname12324,12324,55
iname12325,12325,55
iname12326,12326,55
iname12327,12327,55
iname12328,12328,55
iname12329,12329,58
iname12330,12330,55
iname12331,12331,40
iname12332,12332,40
iname12333,12333,40
iname12334,12334,40
iname12335,12335,55
iname12336,12336,55
iname12337,12337,37
iname12338,12338,40
iname12339,12339,37
iname12340,12340,40
iname12341,12341,40
iname12342,12342,40
iname12343,12343,40
iname12344,12344,37
iname12345,12345,40
iname12346,12346,40
iname12347,12347,40
iname12348,12348,40
iname12349,12349,40
iname12350,12350,40
iname12351,12351,40
iname12352,12352,40
iname12353,12353,40
iname12354,12354,40
iname12355,12355,40
iname12356,12356,40
iname12357,12357,37
iname12358,12358,40
iname12359,12359,40
iname12360,12360,38
iname12361,12361,40
iname12362,12362,40
iname12363,12363,38
iname12364,12364,37
iname12365,12365,40
iname12366,12366,40
iname12367,12367,40
iname12368,12368,40
iname12369,12369,40
iname12370,12370,40
iname12371,12371,40
iname12372,12372,37
iname12373,12373,40
iname12374,12374,40
iname12375,12375,40
iname12376,12376,37
iname12377,12377,40
iname12378,12378,40
iname12379,12379,40
iname12380,12380,55
iname12381,12381,55
iname12382,12382,55
iname12383,12383,55
iname12384,12384,55
iname12385,12385,55
iname12386,12386,40
iname12387,12387,40
iname12388,12388,40
iname12389,12389,40
iname12390,12390,37
iname12391,12391,40
iname12392,12392,40
iname12393,12393,40
iname12394,12394,40
iname12395,12395,40
iname12396,12396,37
iname12397,12397,40
iname12398,12398,37
iname12399,12399,40
iname12400,12400,40
iname12401,12401,55
iname12402,12402,40
iname12403,12403,40
iname12404,12404,37
iname12405,12405,38
iname12406,12406,40
iname12407,12407,58
iname12408,12408,55
iname12409,12409,40
iname12410,12410,37
iname12411,12411,40
iname12412,12412,40
iname12413,12413,40
iname12414,12414,40
iname12415,12415,40
iname12416,12416,55
iname12417,12417,59
iname12418,12418,55
iname12419,12419,59
iname12420,12420,59
iname12421,12421,55
iname12422,12422,57
iname12423,12423,55
iname12424,12424,55
iname12425,12425,55
iname12426,12426,55
iname12427,12427,55
iname12428,12428,55
iname12429,12429,55
iname12430,12430,55
iname12431,12431,55
iname12432,12432,55
iname12433,12433,59
iname12434,12434,55
iname12435,12435,55
iname12436,12436,40
iname12437,12437,40
iname12438,12438,55
iname12439,12439,55
iname12440,12440,37
iname12441,12441,40
iname12442,12442,40
iname12443,12443,40
iname12444,12444,41
iname12445,12445,41
iname12446,12446,40
iname12447,12447,40
iname12448,12448,37
iname12449,12449,40
iname12450,12450,37
iname12451,12451,40
iname12452,12452,37
iname12453,12453,40
iname12454,12454,40
iname12455,12455,37
iname12456,12456,40
iname12457,12457,40
iname12458,12458,40
iname12459,12459,37
iname12460,12460,58
iname12461,12461,55
iname12462,12462,55
iname12463,12463,55
iname12464,12464,58
iname12465,12465,55
iname12466,12466,58
iname12467,12467,60
iname12468,12468,55
iname12469,12469,55
iname12470,12470,58
iname12471,12471,58
iname12472,12472,55
iname12473,12473,55
iname12474,12474,58
iname12475,12475,55
iname12476,12476,58
iname12477,12477,55
iname12478,12478,58
iname12479,12479,58
iname12480,12480,40
iname12481,12481,40
iname12482,12482,55
iname12483,12483,55
iname12484,12484,55
iname12485,12485,55
iname12486,12486,58
iname12487,12487,55
iname12488,12488,58
iname12489,12489,58
iname12490,12490,55
iname12491,12491,55
iname12492,12492,59
iname12493,12493,40
iname12494,12494,40
iname12495,12495,40
iname12496,12496,40
iname12497,12497,57
iname12498,12498,55
iname12499,12499,55
iname12500,12500,55
iname12501,12501,55
iname12502,12502,55
iname12503,12503,55
iname12504,12504,55
iname12505,12505,55
iname12506,12506,55
iname12507,12507,55
iname12508,12508,60
iname12509,12509,55
iname12510,12510,55
iname12511,12511,55
iname12512,12512,55
iname12513,12513,55
iname12514,12514,55
iname12515,12515,55
iname12516,12516,55
iname12517,12517,55
iname12518,12518,55
iname12519,12519,57
iname12520,12520,55
iname12521,12521,55
iname12522,12522,55
iname12523,12523,55
iname12524,12524,55
iname12525,12525,55
iname12526,12526,55
iname12527,12527,55
iname12528,12528,55
iname12529,12529,55
iname12530,12530,55
iname12531,12531,55
iname12532,12532,55
iname12533,12533,55
iname12534,12534,55
iname12535,12535,55
iname12536,12536,55
iname12537,12537,55
iname12538,12538,60
iname12539,12539,55
iname12540,12540,55
iname12541,12541,55
iname12542,12542,55
iname12543,12543,55
iname12544,12544,55
iname12545,12545,55
iname12546,12546,55
iname12547,12547,55
iname12548,12548,55
iname12549,12549,55
iname12550,12550,55
iname12551,12551,55
iname12552,12552,55
iname12553,12553,60
iname12554,12554,55
iname12555,12555,55
iname12556,12556,55
iname12557,12557,55
iname12558,12558,55
iname12559,12559,55
iname12560,12560,55
iname12561,12561,55
iname12562,12562,60
iname12563,12563,55
iname12564,12564,55
iname12565,12565,41
iname12566,12566,40
iname12567,12567,40
iname12568,12568,40
iname12569,12569,37
iname12570,12570,40
iname12571,12571,40
iname12572,12572,41
iname12573,12573,40
iname12574,12574,40
iname12575,12575,40
iname12576,12576,40
iname12577,12577,40
iname12578,12578,40
iname12579,12579,40
iname12580,12580,40
iname12581,12581,40
iname12582,12582,40
iname12583,12583,40
iname12584,12584,40
iname12585,12585,40
iname12586,12586,40
iname12587,12587,40
iname12588,12588,40
iname12589,12589,40
iname12590,12590,40
iname12591,12591,40
iname12592,12592,40
iname12593,12593,37
iname12594,12594,37
iname12595,12595,40
iname12596,12596,37
iname12597,12597,40
iname12598,12598,37
iname12599,12599,37
iname12600,12600,40
iname12601,12601,40
iname12602,12602,40
iname12603,12603,40
iname12604,12604,38
iname12605,12605,40
iname12606,12606,37
iname12607,12607,40
iname12608,12608,40
iname12609,12609,40
iname12610,12610,55
iname12611,12611,55
iname12612,12612,55
iname12613,12613,55
iname12614,12614,55
iname12615,12615,40
iname12616,12616,40
iname12617,12617,37
iname12618,12618,40
iname12619,12619,40
iname12620,12620,40
iname12621,12621,40
iname12622,12622,37
iname12623,12623,37
iname12624,12624,40
iname12625,12625,37
iname12626,12626,40
iname12627,12627,37
iname12628,12628,40
iname12629,12629,40
iname12630,12630,40
iname12631,12631,37
iname12632,12632,40
iname12633,12633,55
iname12634,12634,58
iname12635,12635,59
iname12636,12636,55
iname12637,12637,58
iname12638,12638,58
iname12639,12639,55
iname12640,12640,58
iname12641,12641,55
iname12642,12642,40
iname12643,12643,40
iname12644,12644,40
iname12645,12645,40
iname12646,12646,40
iname12647,12647,58
iname12648,12648,37
iname12649,12649,40
iname12650,12650,40
iname12651,12651,40
iname12652,12652,37
iname12653,12653,37
iname12654,12654,37
iname12655,12655,37
iname12656,12656,37
iname12657,12657,37
iname12658,12658,41
iname12659,12659,41
iname12660,12660,41
iname12661,12661,41
iname12662,12662,41
iname12663,12663,37
iname12664,12664,37
iname12665,12665,41
iname12666,12666,41
iname12667,12667,40
iname12668,12668,41
iname12669,12669,41
iname12670,12670,41
iname12671,12671,40
iname12672,12672,41
iname12673,12673,40
iname12674,12674,37
iname12675,12675,40
iname12676,12676,40
iname12677,12677,40
iname12678,12678,37
iname12679,12679,41
iname12680,12680,40
iname12681,12681,37
iname12682,12682,41
iname12683,12683,41
iname12684,12684,41
iname12685,12685,40
iname12686,12686,40
iname12687,12687,40
iname12688,12688,40
iname12689,12689,41
iname12690,12690,41
iname12691,12691,40
iname12692,12692,41
iname12693,12693,41
iname12694,12694,37
iname12695,12695,37
iname12696,12696,37
iname12697,12697,38
iname12698,12698,40
iname12699,12699,40
iname12700,12700,40
iname12701,12701,40
iname12702,12702,41
iname12703,12703,40
iname12704,12704,40
iname12705,12705,40
iname12706,12706,40
iname12707,12707,38
iname12708,12708,37
iname12709,12709,40
iname12710,12710,41
iname12711,12711,40
iname12712,12712,40
iname12713,12713,37
iname12714,12714,40
iname12715,12715,40
iname12716,12716,40
iname12717,12717,40
iname12718,12718,37
iname12719,12719,40
iname12720,12720,40
iname12721,12721,40
iname12722,12722,41
iname12723,12723,40
iname12724,12724,41
iname12725,12725,40
iname12726,12726,75
iname12727,12727,75
iname12728,12728,76
iname12729,12729,76
iname12730,12730,75
iname12731,12731,76
iname12732,12732,75
iname12733,12733,76
iname12734,12734,40
iname12735,12735,37
iname12736,12736,40
iname12737,12737,37
iname12738,12738,38
iname12739,12739,37
iname12740,12740,40
iname12741,12741,40
iname12742,12742,40
iname12743,12743,40
iname12744,12744,37
iname12745,12745,40
iname12746,12746,40
iname12747,12747,40
iname12748,12748,37
iname12749,12749,37
iname12750,12750,40
iname12751,12751,40
iname12752,12752,37
iname12753,12753,40
iname12754,12754,37
iname12755,12755,40
iname12756,12756,40
iname12757,12757,40
iname12758,12758,37
iname12759,12759,40
iname12760,12760,40
iname12761,12761,40
iname12762,12762,39
iname12763,12763,40
iname12764,12764,37
iname12765,12765,38
iname12766,12766,40
iname12767,12767,38
iname12768,12768,40
iname12769,12769,40
iname12770,12770,38
iname12771,12771,38
iname12772,12772,38
iname12773,12773,38
iname12774,12774,40
iname12775,12775,40
iname12776,12776,40
iname12777,12777,55
iname12778,12778,55
iname12779,12779,55
iname12780,12780,40
iname12781,12781,40
iname12782,12782,41
iname12783,12783,40
iname12784,12784,37
iname12785,12785,37
iname12786,12786,40
iname12787,12787,40
iname12788,12788,37
iname12789,12789,37
iname12790,12790,37
iname12791,12791,40
iname12792,12792,40
iname12793,12793,37
iname12794,12794,40
iname12795,12795,55
iname12796,12796,55
iname12797,12797,55
iname12798,12798,55
iname12799,12799,55
iname12800,12800,55
iname12801,12801,58
iname12802,12802,40
iname12803,12803,38
iname12804,12804,37
iname12805,12805,40
iname12806,12806,37
iname12807,12807,40
iname12808,12808,37
iname12809,12809,40
iname12810,12810,41
iname12811,12811,40
iname12812,12812,40
iname12813,12813,40
iname12814,12814,40
iname12815,12815,38
iname12816,12816,37
iname12817,12817,40
iname12818,12818,40
iname12819,12819,37
iname12820,12820,37
iname12821,12821,37
iname12822,12822,40
iname12823,12823,40
iname12824,12824,40
iname12825,12825,37
iname12826,12826,40
iname12827,12827,40
iname12828,12828,40
iname12829,12829,38
iname12830,12830,38
iname12831,12831,37
iname12832,12832,41
iname12833,12833,40
iname12834,12834,37
iname12835,12835,40
iname12836,12836,40
iname12837,12837,37
iname12838,12838,40
iname12839,12839,40
iname12840,12840,40
iname12841,12841,37
iname12842,12842,40
iname12843,12843,40
iname12844,12844,40
iname12845,12845,37
iname12846,12846,37
iname12847,12847,37
iname12848,12848,40
iname12849,12849,40
iname12850,12850,37
iname12851,12851,55
iname12852,12852,37
iname12853,12853,40
iname12854,12854,40
iname12855,12855,58
iname12856,12856,37
iname12857,12857,40
iname12858,12858,38
iname12859,12859,37
iname12860,12860,40
iname12861,12861,40
iname12862,12862,40
iname12863,12863,40
iname12864,12864,40
iname12865,12865,40
iname12866,12866,37
iname12867,12867,58
iname12868,12868,40
iname12869,12869,37
iname12870,12870,40
iname12871,12871,37
iname12872,12872,40
iname12873,12873,37
iname12874,12874,40
iname12875,12875,37
iname12876,12876,37
iname12877,12877,37
iname12878,12878,40
iname12879,12879,40
iname12880,12880,37
iname12881,12881,40
iname12882,12882,37
iname12883,12883,40
iname12884,12884,37
iname12885,12885,40
iname12886,12886,40
iname12887,12887,40
iname12888,12888,40
iname12889,12889,55
iname12890,12890,55
iname12891,12891,55
iname12892,12892,55
iname12893,12893,55
iname12894,12894,58
iname12895,12895,55
iname12896,12896,40
iname12897,12897,40
iname12898,12898,40
iname12899,12899,40
iname12900,12900,41
iname12901,12901,37
iname12902,12902,40
iname12903,12903,37
iname12904,12904,37
iname12905,12905,37
iname12906,12906,41
iname12907,12907,41
iname12908,12908,40
iname12909,12909,40
iname12910,12910,37
iname12911,12911,40
iname12912,12912,41
iname12913,12913,40
iname12914,12914,37
iname12915,12915,40
iname12916,12916,37
iname12917,12917,41
iname12918,12918,40
iname12919,12919,37
iname12920,12920,55
iname12921,12921,37
iname12922,12922,40
iname12923,12923,37
iname12924,12924,40
iname12925,12925,40
iname12926,12926,37
iname12927,12927,40
iname12928,12928,40
iname12929,12929,55
iname12930,12930,55
iname12931,12931,55
iname12932,12932,40
iname12933,12933,40
iname12934,12934,40
iname12935,12935,37
iname12936,12936,41
iname12937,12937,40
iname12938,12938,40
iname12939,12939,37
iname12940,12940,40
iname12941,12941,40
iname12942,12942,40
iname12943,12943,40
iname12944,12944,37
iname12945,12945,37
iname12946,12946,40
iname12947,12947,40
iname12948,12948,37
iname12949,12949,37
iname12950,12950,40
iname12951,12951,40
iname12952,12952,40
iname12953,12953,55
iname12954,12954,55
iname12955,12955,55
iname12956,12956,55
iname12957,12957,55
iname12958,12958,55
iname12959,12959,55
iname12960,12960,55
iname12961,12961,58
iname12962,12962,55
iname12963,12963,55
iname12964,12964,55
iname12965,12965,55
iname12966,12966,59
iname12967,12967,55
iname12968,12968,55
iname12969,12969,55
iname12970,12970,55
iname12971,12971,58
iname12972,12972,55
iname12973,12973,58
iname12974,12974,55
iname12975,12975,55
iname12976,12976,55
iname12977,12977,55
iname12978,12978,55
iname12979,12979,55
iname12980,12980,58
iname12981,12981,55
iname12982,12982,37
iname12983,12983,40
iname12984,12984,55
iname12985,12985,55
iname12986,12986,55
iname12987,12987,55
iname12988,12988,55
iname12989,12989,55
iname12990,12990,55
iname12991,12991,59
iname12992,12992,55
iname12993,12993,55
iname12994,12994,55
iname12995,12995,59
iname12996,12996,40
iname12997,12997,40
iname12998,12998,40
iname12999,12999,40
iname13000,13000,40
iname13001,13001,40
iname13002,13002,40
iname13003,13003,40
iname13004,13004,40
iname13005,13005,37
iname13006,13006,38
iname13007,13007,40
iname13008,13008,40
iname13009,13009,37
iname13010,13010,37
iname13011,13011,40
iname13012,13012,40
iname13013,13013,40
iname13014,13014,38
iname13015,13015,37
iname13016,13016,40
iname13017,13017,40
iname13018,13018,40
iname13019,13019,40
iname13020,13020,55
iname13021,13021,58
iname13022,13022,55
iname13023,13023,55
iname13024,13024,55
iname13025,13025,55
iname13026,13026,58
iname13027,13027,55
iname13028,13028,55
iname13029,13029,58
iname13030,13030,58
iname13031,13031,40
iname13032,13032,55
iname13033,13033,40
iname13034,13034,40
iname13035,13035,40
iname13036,13036,38
iname13037,13037,37
iname13038,13038,40
iname13039,13039,40
iname13040,13040,38
iname13041,13041,37
iname13042,13042,40
iname13043,13043,40
iname13044,13044,40
iname13045,13045,40
iname13046,13046,37
iname13047,13047,40
iname13048,13048,40
iname13049,13049,55
iname13050,13050,59
iname13051,13051,40
iname13052,13052,40
iname13053,13053,40
iname13054,13054,40
iname13055,13055,40
iname13056,13056,40
iname13057,13057,37
iname13058,13058,40
iname13059,13059,40
iname13060,13060,40
iname13061,13061,55
iname13062,13062,55
iname13063,13063,55
iname13064,13064,58
iname13065,13065,55
iname13066,13066,37
iname13067,13067,40
iname13068,13068,38
iname13069,13069,2
iname13070,13070,2
iname13071,13071,3
iname13072,13072,57
iname13073,13073,57
iname13074,13074,57
iname13075,13075,19
iname13076,13076,23
iname13077,13077,30
iname13078,13078,30
iname13079,13079,49
iname13080,13080,54
iname13081,13081,57
iname13082,13082,31
iname13083,13083,31
iname13084,13084,43
iname13085,13085,43
iname13086,13086,62
iname13087,13087,43
iname13088,13088,43
iname13089,13089,43
iname13090,13090,69
iname13091,13091,36
iname13092,13092,36
iname13093,13093,36
iname13094,13094,36
iname13095,13095,36
iname13096,13096,36
iname13097,13097,34
